site_id,target,axis,ligand_id,ligand_pdbqt,out_pdbqt,log_file,affinity_kcal_mol,elapsed_s,ok,stderr,Kd_app_M,log10Kd_app,pKd_app,target_offset_log10,log10Kd_calib,Kd_calib_M,pKd_calib,log10Kd_calib_dsf,Kd_calib_M_dsf
TTR_site1,TTR,thyroid,387_DTXSID7040150,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/387_DTXSID7040150.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/387_DTXSID7040150.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/387_DTXSID7040150.log,-5.628,18.925,1,,0.00010763027207597133,-3.968065561880451,3.968065561880451,-1.3320511567883986,-5.30011671866885,5.010525553177331e-06,5.30011671866885,-5.30011671866885,5.010525553177331e-06
TTR_site1,TTR,thyroid,388_DTXSID90880131,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/388_DTXSID90880131.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/388_DTXSID90880131.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/388_DTXSID90880131.log,-5.915,17.9,1,,6.754338720282254e-05,-4.1704171639166425,4.1704171639166425,-1.3320511567883986,-5.5024683207050415,3.144355774637571e-06,5.5024683207050415,-5.5024683207050415,3.144355774637571e-06
TTR_site1,TTR,thyroid,389_DTXSID50620171,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/389_DTXSID50620171.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/389_DTXSID50620171.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/389_DTXSID50620171.log,-5.939,11.974,1,,6.496230822592237e-05,-4.187338552240226,4.187338552240226,-1.3320511567883986,-5.519389709028625,3.0241984813493233e-06,5.519389709028625,-5.519389709028625,3.0241984813493233e-06
TTR_site1,TTR,thyroid,390_DTXSID5075230,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/390_DTXSID5075230.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/390_DTXSID5075230.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/390_DTXSID5075230.log,-5.337,12.077,1,,0.00017262602549376243,-3.7628937284569943,3.7628937284569943,-1.3320511567883986,-5.094944885245393,8.036281012737857e-06,5.094944885245393,-5.094944885245393,8.036281012737857e-06
TTR_site1,TTR,thyroid,391_DTXSID90382620,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/391_DTXSID90382620.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/391_DTXSID90382620.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/391_DTXSID90382620.log,-7.235,49.452,1,,7.923306902671938e-06,-5.101093521713763,5.101093521713763,-1.3320511567883986,-6.4331446785021615,3.6885469985137433e-07,6.4331446785021615,-6.4331446785021615,3.6885469985137433e-07
TTR_site1,TTR,thyroid,392_DTXSID90623282,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/392_DTXSID90623282.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/392_DTXSID90623282.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/392_DTXSID90623282.log,-4.356,5.39,1,,0.0008487270018472074,-3.0712319807304977,3.0712319807304977,-1.3320511567883986,-4.403283137518896,3.9510894550422865e-05,4.403283137518896,-4.403283137518896,3.9510894550422865e-05
TTR_site1,TTR,thyroid,393_DTXSID90870315,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/393_DTXSID90870315.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/393_DTXSID90870315.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/393_DTXSID90870315.log,-4.991,23.702,1,,0.0003027305755280305,-3.518943713458658,3.518943713458658,-1.3320511567883986,-4.850994870247057,1.4093054446063377e-05,4.850994870247057,-4.850994870247057,1.4093054446063377e-05
TTR_site1,TTR,thyroid,394_DTXSID70348047,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/394_DTXSID70348047.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/394_DTXSID70348047.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/394_DTXSID70348047.log,-4.668,7.304,1,,0.000511434441169802,-3.29121002893709,3.29121002893709,-1.3320511567883986,-4.623261185725489,2.3808871675502906e-05,4.623261185725489,-4.623261185725489,2.3808871675502906e-05
TTR_site1,TTR,thyroid,395_DTXSID5075236,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/395_DTXSID5075236.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/395_DTXSID5075236.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/395_DTXSID5075236.log,-5.188,10.999,1,,0.00021986691902094483,-3.65784010928141,3.65784010928141,-1.3320511567883986,-4.989891266069808,1.0235492253287375e-05,4.989891266069808,-4.989891266069808,1.0235492253287375e-05
TTR_site1,TTR,thyroid,396_DTXSID00578936,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/396_DTXSID00578936.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/396_DTXSID00578936.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/396_DTXSID00578936.log,-6.03,13.31,1,,5.604039447816454e-05,-4.251498816300483,4.251498816300483,-1.3320511567883986,-5.583549973088882,2.608855511809753e-06,5.583549973088882,-5.583549973088882,2.608855511809753e-06
TTR_site1,TTR,thyroid,397_DTXSID0059879,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/397_DTXSID0059879.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/397_DTXSID0059879.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/397_DTXSID0059879.log,-4.424,6.204,1,,0.0007600183633102596,-3.1191759143139866,3.1191759143139866,-1.3320511567883986,-4.451227071102386,3.538123017622875e-05,4.451227071102386,-4.451227071102386,3.538123017622875e-05
TTR_site1,TTR,thyroid,398_DTXSID70165670,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/398_DTXSID70165670.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/398_DTXSID70165670.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/398_DTXSID70165670.log,-5.515,15.475,1,,0.00012930221804367524,-3.8883940251902427,3.8883940251902427,-1.3320511567883986,-5.220445181978642,6.019422371552106e-06,5.220445181978642,-5.220445181978642,6.019422371552106e-06
TTR_site1,TTR,thyroid,399_DTXSID70381090,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/399_DTXSID70381090.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/399_DTXSID70381090.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/399_DTXSID70381090.log,-4.721,14.236,1,,0.00046926904278714494,-3.3285780948183383,3.3285780948183383,-1.3320511567883986,-4.660629251606737,2.1845940596901875e-05,4.660629251606737,-4.660629251606737,2.1845940596901875e-05
TTR_site1,TTR,thyroid,400_DTXSID50880415,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/400_DTXSID50880415.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/400_DTXSID50880415.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/400_DTXSID50880415.log,-5.8,34.556,1,,8.140751322883676e-05,-4.089335511532803,4.089335511532803,-1.3320511567883986,-5.421386668321201,3.789774172138066e-06,5.421386668321201,-5.421386668321201,3.789774172138066e-06
TTR_site1,TTR,thyroid,401_DTXSID0060985,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/401_DTXSID0060985.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/401_DTXSID0060985.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/401_DTXSID0060985.log,-5.242,6.025,1,,0.00020141266087578925,-3.695913233009475,3.695913233009475,-1.3320511567883986,-5.027964389797873,9.376388859625359e-06,5.027964389797873,-5.027964389797873,9.376388859625359e-06
TTR_site1,TTR,thyroid,402_DTXSID2059930,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/402_DTXSID2059930.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/402_DTXSID2059930.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/402_DTXSID2059930.log,-4.303,3.201,1,,0.0009249879713295643,-3.03386391484925,3.03386391484925,-1.3320511567883986,-4.365915071637648,4.306108102613589e-05,4.365915071637648,-4.365915071637648,4.306108102613589e-05
TTR_site1,TTR,thyroid,403_DTXSID6068985,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/403_DTXSID6068985.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/403_DTXSID6068985.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/403_DTXSID6068985.log,-4.124,5.407,1,,0.0012369195100137582,-2.907658560269186,2.907658560269186,-1.3320511567883986,-4.239709717057584,5.758246906384207e-05,4.239709717057584,-4.239709717057584,5.758246906384207e-05
TTR_site1,TTR,thyroid,404_DTXSID50188165,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/404_DTXSID50188165.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/404_DTXSID50188165.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/404_DTXSID50188165.log,-7.983,55.712,1,,2.352465206695418e-06,-5.628476791132131,5.628476791132131,-1.3320511567883986,-6.96052794792053,1.095146077749206e-07,6.96052794792053,-6.96052794792053,1.095146077749206e-07
TTR_site1,TTR,thyroid,405_DTXSID60379901,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/405_DTXSID60379901.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/405_DTXSID60379901.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/405_DTXSID60379901.log,-7.462,50.518,1,,5.480981637081985e-06,-5.261141652940995,5.261141652940995,-1.3320511567883986,-6.593192809729393,2.551568254859607e-07,6.593192809729393,-6.593192809729393,2.551568254859607e-07
TTR_site1,TTR,thyroid,406_DTXSID0059871,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/406_DTXSID0059871.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/406_DTXSID0059871.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/406_DTXSID0059871.log,-4.275,2.561,1,,0.0009680052324810418,-3.0141222951384026,3.0141222951384026,-1.3320511567883986,-4.346173451926801,4.506366897904038e-05,4.346173451926801,-4.346173451926801,4.506366897904038e-05
TTR_site1,TTR,thyroid,407_DTXSID80336475,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/407_DTXSID80336475.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/407_DTXSID80336475.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/407_DTXSID80336475.log,-7.691,27.971,1,,3.7792019510141854e-06,-5.42259989986186,5.42259989986186,-1.3320511567883986,-6.754651056650259,1.7593366235113003e-07,6.754651056650259,-6.754651056650259,1.7593366235113003e-07
TTR_site1,TTR,thyroid,408_DTXSID80881157,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/408_DTXSID80881157.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/408_DTXSID80881157.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/408_DTXSID80881157.log,-6.877,55.86,1,,1.4168281841745203e-05,-4.848682812553635,4.848682812553635,-1.3320511567883986,-6.180733969342034,6.595778013324511e-07,6.180733969342034,-6.180733969342034,6.595778013324511e-07
TTR_site1,TTR,thyroid,409_DTXSID0061826,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/409_DTXSID0061826.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/409_DTXSID0061826.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/409_DTXSID0061826.log,-5.116,7.948,1,,0.0002471291956760112,-3.607075944310658,3.607075944310658,-1.3320511567883986,-4.939127101099057,1.1504636437198558e-05,4.939127101099057,-4.939127101099057,1.1504636437198558e-05
TTR_site1,TTR,thyroid,410_DTXSID50379879,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/410_DTXSID50379879.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/410_DTXSID50379879.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/410_DTXSID50379879.log,-6.495,38.201,1,,2.6342032724049195e-05,-4.579350715069923,4.579350715069923,-1.3320511567883986,-5.911401871858322,1.2263039527886545e-06,5.911401871858322,-5.911401871858322,1.2263039527886545e-06
TTR_site1,TTR,thyroid,411_DTXSID20337244,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/411_DTXSID20337244.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/411_DTXSID20337244.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/411_DTXSID20337244.log,-4.907,9.564,1,,0.00034696138732768166,-3.4597188543261144,3.4597188543261144,-1.3320511567883986,-4.791770011114513,1.615213697447598e-05,4.791770011114513,-4.791770011114513,1.615213697447598e-05
TTR_site1,TTR,thyroid,412_DTXSID4059916,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/412_DTXSID4059916.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/412_DTXSID4059916.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/412_DTXSID4059916.log,-5.07,4.345,1,,0.00026629113984441875,-3.5746432833571227,3.5746432833571227,-1.3320511567883986,-4.906694440145522,1.2396684827047407e-05,4.906694440145522,-4.906694440145522,1.2396684827047407e-05
TTR_site1,TTR,thyroid,413_DTXSID90371872,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/413_DTXSID90371872.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/413_DTXSID90371872.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/413_DTXSID90371872.log,-6.547,38.928,1,,2.420952546778827e-05,-4.616013723104355,4.616013723104355,-1.3320511567883986,-5.948064879892753,1.127029075063834e-06,5.948064879892753,-5.948064879892753,1.127029075063834e-06
TTR_site1,TTR,thyroid,414_DTXSID50380985,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/414_DTXSID50380985.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/414_DTXSID50380985.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/414_DTXSID50380985.log,-5.427,13.896,1,,0.00014915955029638385,-3.826348934670434,3.826348934670434,-1.3320511567883986,-5.158400091458832,6.943843250093612e-06,5.158400091458832,-5.158400091458832,6.943843250093612e-06
TTR_site1,TTR,thyroid,415_DTXSID50335975,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/415_DTXSID50335975.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/415_DTXSID50335975.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/415_DTXSID50335975.log,-6.953,22.213,1,,1.2523703903410284e-05,-4.902267208911651,4.902267208911651,-1.3320511567883986,-6.23431836570005,5.830175583331366e-07,6.23431836570005,-6.23431836570005,5.830175583331366e-07
TTR_site1,TTR,thyroid,416_DTXSID00369826,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/416_DTXSID00369826.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/416_DTXSID00369826.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/416_DTXSID00369826.log,-7.543,44.72,1,,4.805611535897653e-06,-5.318251338533091,5.318251338533091,-1.3320511567883986,-6.65030249532149,2.2371623647167712e-07,6.65030249532149,-6.65030249532149,2.2371623647167712e-07
TTR_site1,TTR,thyroid,417_DTXSID70382047,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/417_DTXSID70382047.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/417_DTXSID70382047.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/417_DTXSID70382047.log,-6.587,22.299,1,,2.2687360031082365e-05,-4.644216036976995,4.644216036976995,-1.3320511567883986,-5.976267193765393,1.056167516603823e-06,5.976267193765393,-5.976267193765393,1.056167516603823e-06
TTR_site1,TTR,thyroid,418_DTXSID8052017,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/418_DTXSID8052017.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/418_DTXSID8052017.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/418_DTXSID8052017.log,-5.005,11.777,1,,0.0002959276032046146,-3.5288145233140824,3.5288145233140824,-1.3320511567883986,-4.860865680102481,1.377635482237409e-05,4.860865680102481,-4.860865680102481,1.377635482237409e-05
TTR_site1,TTR,thyroid,419_DTXSID00369821,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/419_DTXSID00369821.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/419_DTXSID00369821.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/419_DTXSID00369821.log,-6.128,23.38,1,,4.7797536631653946e-05,-4.320594485288451,4.320594485288451,-1.3320511567883986,-5.65264564207685,2.2251247167970186e-06,5.65264564207685,-5.65264564207685,2.2251247167970186e-06
TTR_site1,TTR,thyroid,420_DTXSID4059914,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/420_DTXSID4059914.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/420_DTXSID4059914.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/420_DTXSID4059914.log,-4.42,4.189,1,,0.0007649698474792399,-3.1163556829267223,3.1163556829267223,-1.3320511567883986,-4.448406839715121,3.5611737239681306e-05,4.448406839715121,-4.448406839715121,3.5611737239681306e-05
TTR_site1,TTR,thyroid,421_DTXSID4059912,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/421_DTXSID4059912.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/421_DTXSID4059912.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/421_DTXSID4059912.log,-4.353,4.815,1,,0.00085287069634851,-3.0691168071900496,3.0691168071900496,-1.3320511567883986,-4.401167963978448,3.9703796480176215e-05,4.401167963978448,-4.401167963978448,3.9703796480176215e-05
TTR_site1,TTR,thyroid,422_DTXSID80194350,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/422_DTXSID80194350.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/422_DTXSID80194350.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/422_DTXSID80194350.log,-7.163,28.862,1,,8.905752946694878e-06,-5.050329356743012,5.050329356743012,-1.3320511567883986,-6.382380513531411,4.145906337410537e-07,6.382380513531411,-6.382380513531411,4.145906337410537e-07
TTR_site1,TTR,thyroid,423_DTXSID30627108,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/423_DTXSID30627108.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/423_DTXSID30627108.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/423_DTXSID30627108.log,-6.394,56.1,1,,3.1035598684968e-05,-4.5081398725415065,4.5081398725415065,-1.3320511567883986,-5.840191029329905,1.444804117557425e-06,5.840191029329905,-5.840191029329905,1.444804117557425e-06
TTR_site1,TTR,thyroid,424_DTXSID30338641,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/424_DTXSID30338641.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/424_DTXSID30338641.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/424_DTXSID30338641.log,-4.871,6.128,1,,0.0003678436202209745,-3.434336771840739,3.434336771840739,-1.3320511567883986,-4.766387928629138,1.7124270181064818e-05,4.766387928629138,-4.766387928629138,1.7124270181064818e-05
TTR_site1,TTR,thyroid,425_DTXSID00379960,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/425_DTXSID00379960.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/425_DTXSID00379960.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/425_DTXSID00379960.log,-5.236,21.458,1,,0.00020338415436384417,-3.6916828859285786,3.6916828859285786,-1.3320511567883986,-5.023734042716978,9.46816804320716e-06,5.023734042716978,-5.023734042716978,9.46816804320716e-06
TTR_site1,TTR,thyroid,426_DTXSID90174941,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/426_DTXSID90174941.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/426_DTXSID90174941.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/TTR_site1/426_DTXSID90174941.log,-4.726,10.25,1,,0.0004654752736751972,-3.3321033840524183,3.3321033840524183,-1.3320511567883986,-4.664154540840817,2.1669328787681023e-05,4.664154540840817,-4.664154540840817,2.1669328787681023e-05
